1_attr_female,2_attr_male,3_attr_female_0,4_attr_female_1,5_attr_male_0,6_attr_male_1,7_attr_female_0,8_attr_female_1,9_attr_female_2,10_attr_male_0,11_attr_male_1,12_attr_male_2,13_attr_female_0,14_attr_female_1,15_attr_female_2,16_attr_female_3,17_attr_male_0,18_attr_male_1,19_attr_male_2,20_attr_male_3,21_attr_female_0,22_attr_female_1,23_attr_female_2,24_attr_female_3,25_attr_female_4,26_attr_male_0,27_attr_male_1,28_attr_male_2,29_attr_male_3,30_attr_male_4,categories
0.464896,0.534857,0.24904,0.211183,0.240728,0.298939,0.132922,0.156872,0.176903,0.20164,0.153188,0.178409,0.111853,0.137344,0.08899,0.122587,0.113349,0.130132,0.142879,0.152818,0.095598,0.085014,0.102252,0.113691,0.066993,0.117535,0.087739,0.108719,0.120958,0.101464,female
0.423592,0.575985,0.229523,0.177116,0.219401,0.373785,0.110249,0.132406,0.173204,0.275666,0.131307,0.177058,0.088971,0.134902,0.07582,0.10475,0.093987,0.118445,0.154025,0.229022,0.078134,0.067967,0.090044,0.11385,0.057036,0.134827,0.071904,0.10517,0.193611,0.087395,female
0.51422,0.48564,0.246885,0.280968,0.262171,0.209906,0.194582,0.179788,0.152624,0.128404,0.185293,0.15926,0.145372,0.112937,0.139515,0.132377,0.143207,0.126983,0.110118,0.089455,0.112308,0.117566,0.101886,0.086765,0.107861,0.084337,0.118026,0.0975,0.067431,0.10629,female
0.510389,0.489418,0.25779,0.259307,0.250338,0.232471,0.171932,0.17958,0.166454,0.145773,0.171216,0.164984,0.137793,0.125962,0.118046,0.135853,0.131222,0.128645,0.121562,0.100869,0.112223,0.108259,0.107373,0.099118,0.088941,0.095658,0.105665,0.10209,0.075259,0.105374,female
0.506749,0.493055,0.234011,0.288019,0.268698,0.209171,0.208435,0.168538,0.14725,0.128707,0.192206,0.154798,0.13952,0.10825,0.161745,0.123046,0.147298,0.123592,0.106934,0.089568,0.104281,0.119307,0.09585,0.083402,0.124714,0.08302,0.122665,0.093889,0.068011,0.104823,female
0.516526,0.48325,0.245597,0.285591,0.263012,0.205685,0.200856,0.180063,0.149851,0.124199,0.186388,0.158563,0.148351,0.109402,0.143432,0.132145,0.143832,0.127963,0.10626,0.088556,0.113128,0.123906,0.10252,0.084023,0.103431,0.080148,0.118686,0.096438,0.068323,0.109348,female
0.50903,0.490866,0.251767,0.26611,0.255772,0.2263,0.178759,0.17936,0.160152,0.13976,0.176653,0.165281,0.142037,0.120182,0.122609,0.133864,0.135945,0.130008,0.119477,0.095852,0.112735,0.113406,0.105425,0.093824,0.090305,0.092529,0.110204,0.102134,0.07149,0.107926,female
0.501364,0.498488,0.250469,0.259119,0.258345,0.231994,0.173593,0.175861,0.161159,0.144326,0.17758,0.167432,0.138444,0.120361,0.118615,0.132587,0.136568,0.131855,0.121162,0.100369,0.110137,0.110797,0.104683,0.094683,0.085907,0.094301,0.11029,0.103078,0.077069,0.109024,female
0.516254,0.483656,0.246018,0.284531,0.263285,0.206118,0.197561,0.181375,0.150518,0.124081,0.186784,0.15965,0.150392,0.111076,0.137484,0.132932,0.145315,0.129136,0.109297,0.084343,0.114216,0.123172,0.102158,0.084847,0.102403,0.083025,0.119154,0.098123,0.063545,0.109339,female
0.509715,0.490138,0.257521,0.261573,0.256461,0.224374,0.172958,0.181779,0.163907,0.138736,0.177377,0.165194,0.140917,0.12271,0.116853,0.137276,0.136777,0.130746,0.118864,0.095819,0.113998,0.110944,0.108191,0.095487,0.085889,0.092307,0.110665,0.101849,0.071853,0.108787,female
0.471248,0.528294,0.25373,0.211494,0.234041,0.300533,0.135318,0.157681,0.181439,0.200724,0.149663,0.175042,0.111629,0.142245,0.092111,0.124796,0.111076,0.127043,0.147197,0.143799,0.096296,0.085993,0.104326,0.119057,0.068876,0.123491,0.086565,0.108141,0.108465,0.098704,female
0.480037,0.519586,0.260194,0.215784,0.241389,0.282461,0.13676,0.163163,0.184009,0.182325,0.154243,0.179388,0.114135,0.143502,0.093305,0.129673,0.114591,0.132258,0.144114,0.128334,0.099508,0.087237,0.108632,0.117333,0.070281,0.116369,0.089231,0.111711,0.097272,0.102355,female
0.47519,0.524428,0.257874,0.214034,0.244514,0.283409,0.133654,0.162758,0.179779,0.188361,0.155595,0.179738,0.112885,0.139296,0.090629,0.128953,0.115064,0.133642,0.141481,0.137966,0.099896,0.085148,0.107443,0.11304,0.068709,0.11539,0.087975,0.111469,0.105798,0.10506,female
0.509135,0.490689,0.245077,0.275113,0.260095,0.219625,0.189844,0.176675,0.15323,0.136883,0.181466,0.161839,0.143612,0.114117,0.132386,0.13085,0.140276,0.12834,0.114468,0.095903,0.110627,0.117824,0.101842,0.088724,0.097356,0.089109,0.11481,0.099092,0.073067,0.107509,female
0.470404,0.529219,0.24744,0.221978,0.248354,0.282054,0.143866,0.160358,0.171061,0.184527,0.160718,0.179358,0.116635,0.130949,0.098861,0.125158,0.119647,0.133386,0.138362,0.136914,0.098369,0.090463,0.103256,0.10567,0.074102,0.110939,0.093824,0.110707,0.108119,0.104481,female
0.525839,0.473923,0.234951,0.308328,0.263675,0.192918,0.225225,0.175723,0.14304,0.115588,0.190558,0.149779,0.148907,0.105409,0.1741,0.125691,0.146461,0.120309,0.101165,0.077894,0.109431,0.129042,0.096699,0.079802,0.132008,0.076741,0.123524,0.090904,0.058888,0.102907,female
0.495689,0.504052,0.260411,0.23969,0.252547,0.247226,0.155706,0.174074,0.172906,0.156671,0.168581,0.171978,0.127573,0.130879,0.107023,0.135115,0.127076,0.133661,0.12688,0.111727,0.107673,0.099093,0.109371,0.103217,0.080263,0.099882,0.100571,0.106426,0.085639,0.107812,female
0.459162,0.540484,0.25511,0.19105,0.226498,0.327188,0.117996,0.148277,0.18825,0.233068,0.139057,0.17326,0.099206,0.145537,0.078167,0.119457,0.101137,0.122692,0.145744,0.187991,0.08822,0.074417,0.101551,0.123309,0.059146,0.123682,0.077454,0.105394,0.153994,0.092779,female
0.503327,0.496563,0.240808,0.277251,0.271535,0.210347,0.193499,0.176047,0.148777,0.1248,0.191254,0.165582,0.145873,0.109796,0.137553,0.129681,0.148373,0.133602,0.111814,0.083279,0.110769,0.121005,0.100022,0.084524,0.100766,0.083728,0.12208,0.100772,0.063186,0.113125,female
0.510974,0.488878,0.257302,0.263756,0.255736,0.223133,0.175506,0.18231,0.162718,0.138846,0.177624,0.162948,0.141548,0.121218,0.119959,0.137377,0.136946,0.129578,0.116564,0.096771,0.114466,0.111879,0.107692,0.093817,0.08841,0.090953,0.110905,0.100179,0.073384,0.108283,female
0.516249,0.483545,0.257137,0.270205,0.255899,0.216652,0.178913,0.185803,0.161463,0.13337,0.178448,0.161928,0.145705,0.119629,0.122763,0.138093,0.137672,0.129527,0.114239,0.092311,0.11592,0.115462,0.108085,0.091801,0.09111,0.08843,0.112023,0.099753,0.069085,0.108283,female
0.507189,0.492433,0.255533,0.2602,0.25553,0.228547,0.174064,0.179798,0.162366,0.141739,0.174165,0.167736,0.137455,0.121449,0.121696,0.136326,0.132541,0.132521,0.119769,0.098142,0.112154,0.108333,0.107845,0.093551,0.092095,0.092857,0.106243,0.103226,0.075007,0.108605,female
0.512313,0.487395,0.253516,0.269045,0.255354,0.221937,0.184066,0.180032,0.159611,0.135011,0.177715,0.163461,0.14231,0.119373,0.126975,0.135474,0.136887,0.129133,0.117054,0.092718,0.112179,0.115922,0.107504,0.092642,0.092443,0.090042,0.110426,0.100807,0.069696,0.108276,female
0.502416,0.497423,0.260922,0.24536,0.248236,0.245409,0.158317,0.17752,0.172189,0.156095,0.167091,0.168739,0.132229,0.130087,0.10638,0.136207,0.12675,0.130325,0.126408,0.111575,0.110493,0.101706,0.109536,0.103127,0.078832,0.099819,0.100904,0.104268,0.085557,0.105726,female
0.487386,0.512389,0.260257,0.227992,0.248892,0.262755,0.14564,0.169348,0.176069,0.17198,0.162894,0.174,0.121241,0.133822,0.09905,0.132234,0.122122,0.132749,0.130225,0.128507,0.103938,0.093145,0.108523,0.106099,0.073719,0.104202,0.09616,0.107396,0.10119,0.105587,female
0.520667,0.479236,0.256849,0.277026,0.258111,0.207965,0.184995,0.187697,0.158757,0.127182,0.182489,0.158848,0.149262,0.11707,0.12681,0.139393,0.141993,0.12831,0.111012,0.086124,0.119009,0.117607,0.107925,0.08937,0.093749,0.085331,0.116261,0.097756,0.064463,0.108507,female
0.446603,0.552981,0.240297,0.195476,0.229648,0.334408,0.124842,0.144498,0.175439,0.233501,0.143873,0.17774,0.100997,0.135227,0.085148,0.114291,0.104789,0.122324,0.148962,0.188187,0.086779,0.0779,0.096006,0.115276,0.065867,0.129073,0.081422,0.106915,0.147678,0.093023,female
0.493105,0.506756,0.238385,0.26072,0.254324,0.246504,0.178643,0.166927,0.154419,0.160935,0.173995,0.165037,0.13581,0.115435,0.124218,0.123912,0.133725,0.126253,0.121959,0.118655,0.103845,0.111155,0.09776,0.092055,0.091853,0.098246,0.108957,0.100144,0.092192,0.103767,female
0.502679,0.497154,0.255577,0.255869,0.259355,0.229116,0.170501,0.17741,0.164554,0.141222,0.176237,0.170018,0.136102,0.122011,0.117865,0.135846,0.134748,0.134601,0.120681,0.098102,0.1106,0.109075,0.108843,0.094991,0.084785,0.093669,0.107985,0.105622,0.073709,0.110685,female
0.49721,0.502627,0.251784,0.253475,0.259364,0.235294,0.168284,0.174175,0.164547,0.146821,0.176598,0.169522,0.134862,0.119567,0.115718,0.134099,0.134029,0.135421,0.121919,0.10434,0.109412,0.107098,0.107007,0.093681,0.083847,0.095116,0.107115,0.105161,0.08044,0.111085,female
0.50576,0.494005,0.252653,0.261701,0.255279,0.230247,0.176962,0.177376,0.159472,0.146959,0.17646,0.162692,0.138203,0.119037,0.123234,0.13359,0.135425,0.128418,0.116099,0.105935,0.110875,0.111229,0.105384,0.092181,0.090856,0.090474,0.110241,0.099821,0.082092,0.106796,female
0.473691,0.52595,0.256525,0.212346,0.239086,0.291883,0.134662,0.1602,0.181569,0.193804,0.152497,0.177166,0.112391,0.141967,0.091147,0.127058,0.113209,0.130153,0.144505,0.139491,0.097638,0.085905,0.106489,0.116483,0.068682,0.118576,0.088044,0.109891,0.107185,0.101042,female
0.492354,0.507385,0.26144,0.231471,0.245524,0.261439,0.14891,0.170738,0.177553,0.168545,0.161172,0.172998,0.123024,0.135058,0.101079,0.133524,0.12099,0.131245,0.13092,0.124092,0.105295,0.094881,0.109557,0.106473,0.075944,0.103964,0.0952,0.107027,0.097298,0.104305,female
0.47799,0.521787,0.250786,0.226236,0.24466,0.278223,0.146158,0.164397,0.169509,0.187061,0.160297,0.172516,0.119616,0.129071,0.099589,0.12658,0.120085,0.128748,0.132202,0.144065,0.100587,0.092459,0.102762,0.103061,0.074574,0.106474,0.094723,0.104649,0.118557,0.10212,female
0.486667,0.51313,0.250567,0.239411,0.251495,0.25843,0.158801,0.167787,0.165806,0.169191,0.168063,0.170291,0.125177,0.124852,0.112079,0.12888,0.127429,0.129844,0.128584,0.123107,0.10339,0.099009,0.10322,0.098084,0.085088,0.101411,0.100932,0.104754,0.099105,0.10497,female
0.482855,0.516965,0.250838,0.233221,0.24679,0.269069,0.152492,0.165893,0.170488,0.175752,0.163138,0.172184,0.123694,0.131139,0.10453,0.12728,0.123169,0.129719,0.133296,0.127131,0.102147,0.096659,0.103875,0.105217,0.07773,0.107224,0.098048,0.105972,0.09997,0.103126,female
0.517964,0.481865,0.254729,0.276115,0.259001,0.210069,0.186184,0.185742,0.156919,0.128145,0.181908,0.161041,0.148413,0.115603,0.126264,0.138775,0.14094,0.130283,0.111288,0.088385,0.117456,0.11872,0.106916,0.088515,0.093111,0.085236,0.1144,0.099009,0.066744,0.109855,female
0.497284,0.502511,0.258828,0.243796,0.252633,0.244646,0.157818,0.17697,0.168832,0.155518,0.169702,0.171095,0.131307,0.126645,0.106502,0.136456,0.128803,0.133441,0.125665,0.11113,0.110203,0.101586,0.109518,0.098957,0.078724,0.09933,0.101831,0.105785,0.08543,0.108595,female
0.52494,0.474874,0.227029,0.315248,0.263254,0.194373,0.234454,0.17026,0.138352,0.119341,0.189507,0.148022,0.151634,0.101034,0.177202,0.121647,0.146452,0.119318,0.101198,0.08147,0.106809,0.13458,0.092889,0.077511,0.13254,0.077992,0.12406,0.089864,0.061466,0.102253,female
0.469861,0.529764,0.254546,0.209721,0.23949,0.296075,0.132382,0.157984,0.180956,0.198746,0.153013,0.176811,0.109856,0.140048,0.090941,0.124696,0.1129,0.129156,0.141683,0.15064,0.095994,0.083549,0.104207,0.115654,0.068514,0.11641,0.087762,0.108509,0.118953,0.100384,female
0.479328,0.520378,0.263194,0.210064,0.23982,0.286792,0.130561,0.163294,0.186257,0.187365,0.151697,0.18074,0.111008,0.14624,0.088609,0.130206,0.112287,0.132063,0.145572,0.133952,0.099714,0.083561,0.109283,0.119753,0.065894,0.117721,0.086798,0.1133,0.10218,0.101745,female
0.469537,0.530204,0.242152,0.226909,0.247366,0.283471,0.14839,0.1601,0.163018,0.192546,0.162003,0.173881,0.119176,0.123278,0.1026,0.122863,0.121598,0.129487,0.133188,0.147768,0.098294,0.092995,0.099606,0.098523,0.077412,0.108069,0.095604,0.10485,0.121511,0.103104,female
0.489055,0.51075,0.261326,0.228979,0.249545,0.26006,0.146451,0.171071,0.177628,0.163271,0.162654,0.178871,0.122678,0.135722,0.099989,0.134279,0.121865,0.136417,0.1351,0.113908,0.105012,0.093356,0.111104,0.106259,0.076745,0.106219,0.096082,0.112428,0.086467,0.106296,female
0.510998,0.488785,0.253493,0.267609,0.256657,0.222133,0.180828,0.179614,0.160712,0.137958,0.177497,0.163318,0.141677,0.119837,0.125303,0.135013,0.136588,0.129643,0.116526,0.095356,0.112748,0.1137,0.106486,0.091436,0.093334,0.090425,0.110731,0.100391,0.072747,0.107954,female
0.518607,0.481205,0.241006,0.294608,0.266373,0.197914,0.208995,0.178827,0.147151,0.119364,0.190156,0.15544,0.150137,0.107587,0.152808,0.130187,0.147123,0.126554,0.103677,0.081876,0.112027,0.126927,0.10009,0.082582,0.112404,0.079138,0.122096,0.09478,0.061792,0.108123,female
0.504693,0.495092,0.260441,0.250661,0.252035,0.23676,0.163372,0.179898,0.167935,0.149564,0.170128,0.169033,0.133968,0.125407,0.111817,0.137631,0.129012,0.132112,0.121842,0.108158,0.111369,0.104975,0.110193,0.098527,0.080921,0.095135,0.102339,0.104745,0.084057,0.107696,female
0.486656,0.513082,0.258624,0.231637,0.257187,0.252413,0.150104,0.170263,0.171845,0.162681,0.169866,0.175149,0.122284,0.128917,0.104822,0.133491,0.125882,0.137638,0.128322,0.118568,0.104917,0.094486,0.107165,0.10245,0.080518,0.100385,0.09883,0.108387,0.092773,0.110028,female
0.472988,0.526777,0.259124,0.207095,0.237434,0.296248,0.12938,0.158951,0.186077,0.197743,0.150379,0.177404,0.108565,0.146076,0.088506,0.126024,0.11107,0.127979,0.145308,0.146422,0.096141,0.081902,0.104524,0.122635,0.066634,0.118592,0.086468,0.107435,0.116901,0.098731,female
0.458931,0.540756,0.24064,0.213148,0.236364,0.309719,0.13709,0.153801,0.165763,0.220543,0.152499,0.170227,0.111042,0.126565,0.093168,0.118448,0.113104,0.123712,0.133276,0.180631,0.093541,0.085388,0.096673,0.102728,0.070706,0.110996,0.088736,0.101733,0.152417,0.09704,female
0.490132,0.509413,0.252471,0.241943,0.254837,0.250498,0.158991,0.170927,0.167473,0.158458,0.168925,0.175065,0.12961,0.127748,0.10721,0.131342,0.12839,0.135276,0.130029,0.110258,0.106045,0.101782,0.106021,0.101842,0.07927,0.103014,0.102111,0.106968,0.083352,0.10948,female
0.496718,0.503088,0.258395,0.244334,0.254544,0.242637,0.15947,0.175602,0.168133,0.155249,0.171776,0.169714,0.130672,0.125487,0.110118,0.136346,0.129511,0.134455,0.124593,0.108771,0.109639,0.103035,0.109875,0.096372,0.079881,0.098307,0.103208,0.104482,0.085075,0.110088,female
0.457408,0.54205,0.248014,0.197802,0.230478,0.323472,0.125201,0.14746,0.183427,0.223362,0.142903,0.177508,0.103155,0.145641,0.085932,0.118755,0.105085,0.126983,0.160104,0.154224,0.089253,0.07832,0.101554,0.12356,0.066032,0.135077,0.080964,0.110184,0.11871,0.096253,female
0.469422,0.53035,0.245107,0.222334,0.246067,0.286378,0.144678,0.159038,0.169076,0.190486,0.159412,0.177236,0.116379,0.129438,0.099172,0.123605,0.119093,0.131273,0.13691,0.144072,0.097154,0.091475,0.100695,0.105857,0.074017,0.110142,0.093865,0.108278,0.115931,0.10254,female
0.507678,0.492174,0.24129,0.277493,0.259541,0.2216,0.193732,0.173412,0.151202,0.14156,0.183231,0.156815,0.139647,0.112142,0.143336,0.127067,0.141055,0.122371,0.11188,0.102469,0.10752,0.114598,0.097765,0.087831,0.112001,0.087916,0.116482,0.095393,0.078256,0.102211,female
0.512574,0.487258,0.254369,0.267379,0.254337,0.223833,0.180561,0.179801,0.161139,0.140112,0.175974,0.162357,0.139601,0.119886,0.127829,0.134716,0.134897,0.127752,0.115867,0.099411,0.111914,0.110813,0.105468,0.092925,0.098133,0.090047,0.109312,0.099448,0.076266,0.10564,female
0.499125,0.50037,0.252307,0.25637,0.261449,0.229598,0.176083,0.172107,0.1611,0.146121,0.175609,0.16879,0.131043,0.117993,0.126754,0.134151,0.132632,0.136391,0.115973,0.104907,0.105606,0.106138,0.107556,0.092513,0.095885,0.091709,0.105426,0.103171,0.081442,0.110433,female
0.505645,0.494245,0.256677,0.258742,0.259853,0.224674,0.171078,0.181464,0.162269,0.137366,0.178962,0.168824,0.139836,0.120871,0.114852,0.137839,0.137012,0.134796,0.11934,0.095425,0.113991,0.109502,0.108186,0.093343,0.08541,0.091615,0.109779,0.104496,0.072095,0.111561,female
0.488591,0.511131,0.254165,0.23565,0.246173,0.263884,0.154242,0.167777,0.172803,0.170343,0.162997,0.171755,0.124874,0.133082,0.105805,0.129739,0.123021,0.130119,0.134446,0.118849,0.10378,0.097539,0.105519,0.10785,0.079682,0.108712,0.097408,0.106065,0.089259,0.104132,female
0.469494,0.530239,0.25335,0.212293,0.243407,0.290828,0.135032,0.160102,0.177126,0.192044,0.154994,0.180625,0.112028,0.137004,0.092828,0.126361,0.114459,0.133864,0.141363,0.142031,0.097402,0.085196,0.105628,0.111282,0.069795,0.114788,0.087906,0.111789,0.11279,0.103375,female
0.505929,0.493789,0.2306,0.285814,0.256772,0.226673,0.208662,0.163311,0.147926,0.144196,0.17853,0.157281,0.133769,0.110231,0.16239,0.119832,0.134777,0.121659,0.112415,0.104864,0.100429,0.114238,0.094156,0.086811,0.127788,0.088691,0.111153,0.095782,0.080738,0.100163,female
0.482588,0.517065,0.260633,0.219143,0.243065,0.277005,0.138371,0.165097,0.183169,0.179423,0.157032,0.176809,0.116189,0.139966,0.094477,0.131852,0.116768,0.131932,0.140458,0.12828,0.101035,0.087988,0.109644,0.115282,0.072122,0.113416,0.089816,0.109637,0.096966,0.104032,female
0.489302,0.510447,0.258967,0.230948,0.245457,0.264516,0.148761,0.168112,0.177087,0.174705,0.161712,0.169553,0.123177,0.13626,0.100216,0.130255,0.12237,0.128532,0.13097,0.128168,0.103355,0.095675,0.106689,0.111017,0.072728,0.106749,0.097207,0.103969,0.099488,0.103081,female
0.554716,0.444793,0.208739,0.361964,0.242361,0.186676,0.294957,0.150048,0.130576,0.116814,0.172232,0.135214,0.121572,0.094564,0.269785,0.107886,0.125574,0.104635,0.093101,0.082798,0.089852,0.102205,0.084005,0.07309,0.248216,0.071889,0.100949,0.080199,0.062198,0.08734,female
