1_attr_female,2_attr_male,3_attr_female_0,4_attr_female_1,5_attr_male_0,6_attr_male_1,7_attr_female_0,8_attr_female_1,9_attr_female_2,10_attr_male_0,11_attr_male_1,12_attr_male_2,13_attr_female_0,14_attr_female_1,15_attr_female_2,16_attr_female_3,17_attr_male_0,18_attr_male_1,19_attr_male_2,20_attr_male_3,21_attr_female_0,22_attr_female_1,23_attr_female_2,24_attr_female_3,25_attr_female_4,26_attr_male_0,27_attr_male_1,28_attr_male_2,29_attr_male_3,30_attr_male_4,categories
0.469887,0.529295,0.21154,0.247994,0.227037,0.313095,0.14997,0.187427,0.138787,0.174484,0.144948,0.204175,0.108467,0.147855,0.101505,0.11695,0.107179,0.140886,0.123579,0.15343,0.09075,0.084074,0.125331,0.080533,0.09701,0.104587,0.113768,0.093608,0.127265,0.08296,female
0.456673,0.542654,0.190576,0.248437,0.222043,0.33868,0.136902,0.198722,0.124525,0.177861,0.136221,0.225619,0.093237,0.161044,0.095317,0.109281,0.098224,0.145787,0.122571,0.17444,0.080505,0.072524,0.140239,0.078243,0.093279,0.106757,0.120038,0.088597,0.145233,0.074515,female
0.469061,0.53002,0.210047,0.24718,0.225545,0.31685,0.144561,0.190814,0.140238,0.170422,0.143791,0.20994,0.104762,0.151313,0.105698,0.113731,0.106203,0.138238,0.122,0.157875,0.087257,0.082863,0.130674,0.084144,0.094176,0.101427,0.114405,0.090825,0.130732,0.083367,female
0.477095,0.522291,0.212297,0.258052,0.235794,0.293602,0.153816,0.194027,0.1369,0.173209,0.150649,0.191251,0.10827,0.153865,0.099909,0.121447,0.111213,0.132268,0.126981,0.145944,0.093251,0.083072,0.130726,0.078715,0.10073,0.103621,0.10748,0.096936,0.118021,0.087372,female
0.435787,0.563495,0.171965,0.244111,0.216704,0.366917,0.13215,0.192023,0.106548,0.176515,0.129301,0.263295,0.086751,0.153814,0.07504,0.109149,0.092961,0.167165,0.118914,0.196074,0.078316,0.065156,0.133458,0.059784,0.096608,0.108007,0.149344,0.087133,0.150929,0.07116,female
0.482452,0.51686,0.230388,0.250059,0.240593,0.27865,0.1582,0.18192,0.154937,0.175015,0.157058,0.172677,0.116723,0.138093,0.116837,0.123735,0.117385,0.130833,0.12965,0.126598,0.097701,0.091807,0.115747,0.093366,0.100023,0.105382,0.10498,0.100655,0.09915,0.091082,female
0.530587,0.469238,0.306031,0.232819,0.244722,0.216339,0.162495,0.149175,0.230431,0.153835,0.165954,0.138051,0.132161,0.109559,0.189425,0.118604,0.124859,0.106763,0.117736,0.10085,0.098286,0.109818,0.088089,0.162155,0.092571,0.092561,0.084755,0.094799,0.075897,0.101037,female
0.49616,0.50331,0.243485,0.25745,0.249662,0.249162,0.17245,0.172553,0.160302,0.169089,0.16695,0.158497,0.129006,0.129292,0.112065,0.133862,0.126152,0.123879,0.131265,0.114358,0.107596,0.100564,0.102816,0.084653,0.107638,0.104354,0.098443,0.105974,0.087879,0.099983,female
0.483691,0.515815,0.22444,0.256521,0.242268,0.276549,0.162913,0.182048,0.145504,0.177209,0.156385,0.175799,0.117858,0.142296,0.100816,0.127591,0.116085,0.133136,0.132433,0.129677,0.099959,0.091021,0.116698,0.077585,0.1046,0.108812,0.10585,0.102623,0.102037,0.09073,female
0.492003,0.507248,0.238124,0.251512,0.236147,0.273907,0.161004,0.17992,0.161245,0.168259,0.156867,0.172516,0.121847,0.140456,0.11774,0.123097,0.11856,0.12878,0.123659,0.125726,0.099014,0.097248,0.117114,0.09197,0.098796,0.102521,0.100613,0.096708,0.10122,0.094689,female
0.485528,0.513697,0.210577,0.266942,0.228806,0.293355,0.158429,0.201694,0.134667,0.167181,0.150534,0.187302,0.108694,0.164901,0.094069,0.122503,0.113774,0.127559,0.119413,0.148956,0.09309,0.08032,0.145563,0.076092,0.10015,0.098535,0.104128,0.094928,0.124775,0.082325,female
0.486702,0.512712,0.225525,0.254617,0.232703,0.286914,0.156088,0.189527,0.149007,0.168738,0.151301,0.185198,0.113972,0.147393,0.110942,0.121014,0.112369,0.126266,0.124473,0.143476,0.094365,0.089137,0.1241,0.088364,0.099315,0.10109,0.100262,0.095458,0.120656,0.087184,female
0.474522,0.525083,0.222448,0.249357,0.245586,0.28244,0.158601,0.177026,0.145098,0.178774,0.159572,0.180821,0.11606,0.136169,0.102252,0.123838,0.118545,0.137519,0.13193,0.133609,0.097004,0.09086,0.110882,0.0785,0.102362,0.109722,0.108867,0.102419,0.105816,0.093506,female
0.465081,0.534302,0.211409,0.245083,0.23225,0.311002,0.150077,0.18001,0.137516,0.174094,0.148077,0.21007,0.109001,0.141938,0.097074,0.11764,0.109642,0.147077,0.124742,0.152768,0.091301,0.084743,0.119748,0.074269,0.098327,0.105492,0.123692,0.09582,0.120954,0.085562,female
0.489244,0.510126,0.234718,0.255964,0.246633,0.262399,0.166031,0.179324,0.154435,0.17335,0.162969,0.163704,0.122171,0.137824,0.111457,0.128527,0.122844,0.126455,0.131447,0.119133,0.102491,0.094675,0.111184,0.08553,0.105399,0.105762,0.099768,0.10432,0.094584,0.096176,female
0.463553,0.535665,0.200579,0.250273,0.225005,0.323825,0.143309,0.194602,0.130907,0.174629,0.140816,0.21555,0.099986,0.155001,0.097712,0.113889,0.102325,0.141953,0.122738,0.166264,0.085457,0.078157,0.133962,0.07768,0.096123,0.104921,0.116687,0.091747,0.136917,0.078248,female
0.483967,0.515553,0.23838,0.245341,0.24548,0.270573,0.16124,0.168989,0.160008,0.172314,0.161321,0.175975,0.123324,0.129986,0.114852,0.123365,0.121192,0.137337,0.128855,0.12097,0.099711,0.098549,0.105846,0.086056,0.101227,0.106117,0.112537,0.101924,0.091979,0.095956,female
0.472826,0.526626,0.21673,0.251202,0.24042,0.291403,0.156898,0.180309,0.139935,0.176184,0.15456,0.191966,0.113353,0.140114,0.098417,0.12364,0.115346,0.142699,0.129985,0.136329,0.095533,0.087476,0.116566,0.075258,0.10289,0.109529,0.11529,0.099977,0.107085,0.090307,female
0.474261,0.525176,0.21692,0.252593,0.237736,0.292504,0.157028,0.179346,0.141358,0.170868,0.153678,0.19757,0.112023,0.138945,0.10065,0.122662,0.113821,0.132051,0.125926,0.15381,0.095485,0.086697,0.114053,0.079142,0.10092,0.103618,0.108033,0.098041,0.124666,0.089253,female
0.484746,0.514574,0.227318,0.253745,0.237655,0.280998,0.157058,0.184434,0.153882,0.17194,0.155162,0.177358,0.113351,0.142447,0.119256,0.12183,0.115243,0.122999,0.126733,0.138028,0.095095,0.091563,0.119485,0.092524,0.098377,0.101961,0.09728,0.09805,0.115717,0.089863,female
0.484296,0.515169,0.235055,0.2494,0.246683,0.268629,0.164132,0.17187,0.154908,0.173172,0.163151,0.172618,0.123402,0.131784,0.109379,0.125853,0.122817,0.131972,0.130642,0.124041,0.101025,0.095971,0.107205,0.084845,0.102087,0.106254,0.105525,0.103332,0.097394,0.096276,female
0.491907,0.507437,0.247035,0.24359,0.23706,0.272038,0.1553,0.17609,0.173391,0.165677,0.158714,0.170657,0.12059,0.137148,0.132677,0.117457,0.119478,0.121166,0.122629,0.128734,0.094896,0.098992,0.114531,0.105834,0.093891,0.098936,0.095751,0.095676,0.106309,0.095092,female
0.495916,0.503239,0.23469,0.257668,0.231862,0.275424,0.161875,0.18892,0.155522,0.165106,0.152328,0.176026,0.119068,0.147615,0.118166,0.121713,0.11434,0.117699,0.121642,0.13961,0.098853,0.092266,0.121475,0.09426,0.099929,0.098627,0.091813,0.09411,0.118363,0.09018,female
0.445972,0.55293,0.183507,0.244567,0.218829,0.352634,0.134223,0.195882,0.117841,0.177504,0.132886,0.241397,0.092447,0.159202,0.086223,0.108397,0.096778,0.157523,0.121383,0.177849,0.079476,0.070981,0.14066,0.068864,0.093986,0.107641,0.134865,0.087592,0.14152,0.074268,female
0.507678,0.491917,0.265606,0.250216,0.251547,0.232457,0.173429,0.163357,0.184536,0.163518,0.173497,0.14155,0.135054,0.121622,0.135921,0.131034,0.131876,0.112409,0.127965,0.10404,0.108436,0.10926,0.095471,0.106931,0.101232,0.09951,0.085507,0.104635,0.083424,0.105532,female
0.479763,0.519767,0.225774,0.251866,0.244582,0.277582,0.158365,0.178754,0.15019,0.174052,0.159487,0.179034,0.115912,0.139665,0.108851,0.122716,0.119018,0.129605,0.130424,0.133725,0.096269,0.090881,0.113699,0.085758,0.101104,0.10507,0.103323,0.101795,0.109508,0.092532,female
0.496323,0.502933,0.213327,0.275199,0.223591,0.287574,0.169832,0.19065,0.142509,0.164146,0.147135,0.185537,0.113196,0.146834,0.097612,0.139359,0.111255,0.12407,0.118974,0.148559,0.097832,0.086496,0.12404,0.079043,0.115025,0.0984,0.097813,0.093466,0.125441,0.082341,female
0.469054,0.530149,0.208837,0.252315,0.234129,0.304373,0.148725,0.18993,0.137993,0.17603,0.146873,0.200244,0.105712,0.147712,0.102629,0.117815,0.107958,0.131362,0.127897,0.158757,0.089186,0.083673,0.125136,0.079868,0.098614,0.106577,0.106431,0.095501,0.131966,0.082925,female
0.480644,0.518735,0.227538,0.248233,0.237469,0.286505,0.15286,0.182914,0.154673,0.170676,0.156311,0.182416,0.113708,0.140121,0.117675,0.119228,0.116961,0.128465,0.124748,0.138983,0.092608,0.091753,0.117837,0.093446,0.096732,0.101829,0.103259,0.095759,0.114268,0.09243,female
0.496672,0.502891,0.260829,0.24002,0.247864,0.251093,0.164132,0.161065,0.181343,0.163064,0.169459,0.160813,0.131155,0.120582,0.134165,0.122289,0.128763,0.116766,0.124619,0.121574,0.102139,0.106836,0.096743,0.104842,0.095667,0.097059,0.091833,0.099845,0.099744,0.105223,female
0.493623,0.50584,0.240122,0.255016,0.246655,0.257965,0.168108,0.174251,0.160585,0.170564,0.165957,0.160389,0.125393,0.133162,0.115583,0.129502,0.125164,0.125056,0.129451,0.116575,0.103332,0.097771,0.10816,0.09222,0.103529,0.103242,0.096615,0.102599,0.092671,0.099778,female
0.476322,0.522659,0.219822,0.249673,0.233057,0.296999,0.150222,0.186913,0.146913,0.170025,0.151198,0.194482,0.109738,0.146465,0.110979,0.117764,0.111423,0.134778,0.123895,0.14478,0.090957,0.087008,0.125241,0.088357,0.097297,0.101895,0.109491,0.094708,0.116483,0.088434,female
0.493668,0.505922,0.239875,0.254852,0.245102,0.259987,0.166419,0.175125,0.160878,0.170336,0.162643,0.164481,0.12234,0.133663,0.117872,0.129042,0.12201,0.124643,0.129372,0.12097,0.102767,0.09496,0.107041,0.095316,0.103983,0.103498,0.09803,0.101985,0.095756,0.096592,female
0.471804,0.527349,0.211525,0.250491,0.229308,0.308318,0.14761,0.191613,0.140005,0.173639,0.146041,0.200876,0.106191,0.153485,0.104254,0.115783,0.108007,0.140074,0.123321,0.148729,0.0888,0.083174,0.13122,0.083602,0.097497,0.105433,0.114195,0.092862,0.118445,0.084652,female
0.476061,0.523117,0.217854,0.248057,0.226511,0.307243,0.145795,0.191881,0.148062,0.170565,0.145707,0.19779,0.107213,0.151929,0.112643,0.113464,0.107392,0.131353,0.121465,0.1544,0.087125,0.085472,0.130057,0.091325,0.094826,0.102868,0.105032,0.090586,0.128863,0.083742,female
0.489227,0.510437,0.24351,0.247992,0.250705,0.257646,0.164104,0.167327,0.165929,0.171522,0.16763,0.163394,0.125051,0.127308,0.119393,0.125699,0.126448,0.126002,0.130106,0.119926,0.099309,0.101086,0.10237,0.090764,0.103674,0.105132,0.09821,0.103631,0.094422,0.101349,female
0.500225,0.499371,0.248503,0.256149,0.24836,0.246804,0.172928,0.170292,0.165081,0.167515,0.167409,0.156657,0.130173,0.127308,0.116857,0.1328,0.127265,0.121695,0.129127,0.114685,0.107277,0.103343,0.101612,0.086519,0.106988,0.103268,0.09706,0.104779,0.087868,0.101213,female
0.477443,0.521903,0.221498,0.248625,0.230242,0.299357,0.149441,0.18606,0.149833,0.168407,0.14792,0.198174,0.108892,0.145898,0.113932,0.116563,0.109753,0.130401,0.121921,0.152523,0.090105,0.087272,0.12464,0.09082,0.095675,0.10096,0.107735,0.092402,0.124366,0.085937,female
0.46618,0.533131,0.209438,0.248438,0.233408,0.308424,0.14856,0.185577,0.137438,0.175026,0.14699,0.206238,0.106307,0.147205,0.101865,0.117157,0.108768,0.144497,0.126136,0.147934,0.090103,0.083863,0.124467,0.078311,0.098247,0.107349,0.119997,0.095311,0.117508,0.08474,female
0.474545,0.524848,0.223926,0.244753,0.238065,0.29301,0.149168,0.181521,0.152256,0.168345,0.156229,0.192337,0.10971,0.142245,0.117697,0.114872,0.116067,0.129013,0.12249,0.147808,0.089754,0.086994,0.119987,0.097391,0.091796,0.09833,0.101929,0.092364,0.12897,0.092416,female
0.514376,0.485236,0.277503,0.246048,0.251953,0.224317,0.172933,0.16071,0.195263,0.157978,0.17556,0.137446,0.141802,0.11958,0.143544,0.127448,0.136338,0.109935,0.123622,0.097649,0.106869,0.116552,0.095578,0.111945,0.09877,0.09541,0.0845,0.101267,0.077115,0.111936,female
0.490208,0.509188,0.231323,0.256576,0.238589,0.273245,0.161855,0.183804,0.15357,0.171019,0.155665,0.173926,0.11892,0.144004,0.111643,0.12577,0.116554,0.130528,0.127659,0.124802,0.099359,0.093235,0.118716,0.086438,0.103187,0.10422,0.104245,0.099383,0.099551,0.091575,female
0.50416,0.49546,0.247324,0.263118,0.251105,0.238268,0.179029,0.172082,0.16254,0.169289,0.169144,0.147792,0.132969,0.128879,0.11177,0.138743,0.127729,0.121546,0.133079,0.105188,0.111014,0.102709,0.102621,0.085616,0.110868,0.104817,0.095326,0.107456,0.078522,0.100975,female
0.494185,0.505366,0.239251,0.25521,0.243534,0.2618,0.166192,0.176946,0.158648,0.169332,0.161013,0.16774,0.124502,0.135875,0.111601,0.127724,0.12159,0.125267,0.127545,0.125801,0.101608,0.097796,0.109645,0.086116,0.104072,0.102925,0.099326,0.101357,0.101627,0.095454,female
0.499024,0.500391,0.243275,0.25761,0.24341,0.255448,0.168541,0.176983,0.164031,0.168694,0.161582,0.160005,0.125134,0.134042,0.121013,0.130204,0.121047,0.118084,0.129262,0.121096,0.104116,0.099014,0.109359,0.094995,0.102689,0.102467,0.091795,0.100507,0.099361,0.095607,female
0.500635,0.499015,0.249304,0.25762,0.2536,0.239307,0.175608,0.168951,0.165393,0.169303,0.172036,0.148601,0.131113,0.126455,0.11854,0.13456,0.130054,0.122639,0.131432,0.105126,0.109392,0.103033,0.100065,0.090699,0.107266,0.102958,0.094284,0.106596,0.080856,0.104786,female
0.473085,0.526497,0.227737,0.243302,0.248192,0.280578,0.157353,0.171008,0.150862,0.178662,0.161975,0.18001,0.117269,0.132011,0.107595,0.120639,0.119763,0.13512,0.131296,0.136215,0.096634,0.093244,0.109189,0.081417,0.097695,0.10874,0.109086,0.102349,0.107594,0.09398,female
0.460145,0.539078,0.19948,0.247264,0.223651,0.329286,0.140668,0.192706,0.130911,0.172068,0.139637,0.223821,0.096802,0.153005,0.100967,0.110773,0.101142,0.136413,0.12082,0.179946,0.083211,0.074884,0.131557,0.082237,0.093419,0.102082,0.113142,0.088018,0.152896,0.078454,female
0.496065,0.502841,0.250843,0.245183,0.237341,0.266153,0.153487,0.181152,0.176485,0.15664,0.16048,0.17145,0.116351,0.141494,0.142341,0.115554,0.119463,0.113694,0.114199,0.136693,0.096094,0.098715,0.102838,0.112879,0.099313,0.093788,0.087961,0.093047,0.117477,0.097699,female
0.474879,0.524577,0.21584,0.253591,0.235277,0.295055,0.155026,0.184988,0.140286,0.171415,0.151439,0.196711,0.110934,0.143928,0.101061,0.121779,0.112303,0.137164,0.125609,0.147123,0.09427,0.085708,0.12179,0.078464,0.100766,0.103633,0.114427,0.097055,0.116234,0.087578,female
0.481664,0.517662,0.223267,0.254582,0.237847,0.284001,0.157876,0.183482,0.148306,0.172249,0.155054,0.182866,0.113935,0.141766,0.109005,0.124161,0.115392,0.133357,0.127248,0.135006,0.096053,0.089581,0.119193,0.084852,0.102227,0.104562,0.107918,0.099242,0.10556,0.090719,female
0.476237,0.522785,0.202153,0.25901,0.216459,0.321988,0.144821,0.207104,0.132884,0.170898,0.134577,0.209485,0.098755,0.165587,0.104956,0.115343,0.09797,0.130935,0.119413,0.166886,0.08613,0.076142,0.142048,0.088344,0.09623,0.100281,0.106532,0.085801,0.143633,0.074742,female
0.477464,0.522098,0.227388,0.250388,0.252487,0.269525,0.162073,0.17279,0.148296,0.180752,0.163209,0.17274,0.118215,0.131494,0.105334,0.126464,0.121012,0.136075,0.136095,0.125201,0.099695,0.092347,0.10656,0.079105,0.105353,0.112019,0.110429,0.106044,0.092938,0.095418,female
0.478607,0.520719,0.222749,0.249013,0.229873,0.298081,0.155321,0.180129,0.149463,0.170283,0.151234,0.193399,0.113665,0.142274,0.111557,0.120165,0.112881,0.140279,0.121915,0.137143,0.093377,0.089105,0.119951,0.091221,0.098271,0.102026,0.113077,0.094038,0.109493,0.089352,female
0.461451,0.537495,0.210909,0.234115,0.217303,0.337253,0.135156,0.182863,0.14898,0.172612,0.137287,0.222852,0.098866,0.148981,0.127608,0.104586,0.101857,0.147305,0.117331,0.153296,0.080092,0.080819,0.129788,0.112354,0.084786,0.099781,0.121515,0.084777,0.127754,0.078211,female
0.480711,0.518741,0.228962,0.24901,0.241038,0.280754,0.160577,0.171949,0.151762,0.171769,0.157485,0.186303,0.116605,0.130848,0.111471,0.123821,0.11725,0.128483,0.127379,0.14403,0.097487,0.091267,0.107103,0.087268,0.09971,0.103497,0.102274,0.098846,0.120399,0.092063,female
0.447266,0.551205,0.180697,0.241555,0.204024,0.373101,0.117772,0.2132,0.126049,0.171862,0.122117,0.248636,0.080477,0.176212,0.106883,0.094799,0.086617,0.138993,0.11318,0.202582,0.066611,0.066001,0.158535,0.092756,0.082066,0.099164,0.11585,0.075907,0.176968,0.065954,female
0.480195,0.519136,0.223511,0.252583,0.238019,0.285611,0.155836,0.187192,0.149049,0.178873,0.154274,0.174601,0.112029,0.146826,0.112801,0.120973,0.114359,0.131757,0.127971,0.133164,0.094434,0.088177,0.12073,0.089774,0.100224,0.109489,0.099068,0.098021,0.110988,0.089002,female
0.512039,0.487544,0.286209,0.237979,0.260693,0.214911,0.170744,0.151275,0.203955,0.159443,0.181334,0.133111,0.139236,0.112335,0.156339,0.125094,0.138418,0.10832,0.126111,0.094047,0.105736,0.116498,0.088858,0.121011,0.096951,0.095008,0.084183,0.10542,0.073752,0.112498,female
0.475091,0.52419,0.221951,0.248673,0.241695,0.287365,0.155799,0.178479,0.147169,0.177548,0.157073,0.18373,0.114315,0.138163,0.105136,0.122065,0.11636,0.13774,0.130519,0.135552,0.094906,0.090598,0.114081,0.080544,0.100406,0.108497,0.110124,0.100578,0.109353,0.090796,female
0.482976,0.516187,0.232797,0.248316,0.240568,0.277954,0.155266,0.181218,0.160228,0.169133,0.160221,0.17369,0.115981,0.141281,0.122293,0.119416,0.118219,0.123586,0.126375,0.132674,0.094236,0.094422,0.118223,0.096371,0.096745,0.101283,0.095656,0.098559,0.110442,0.093937,female
0.496637,0.502874,0.240549,0.257821,0.244344,0.257073,0.168963,0.177256,0.159222,0.167788,0.163601,0.163042,0.126662,0.134353,0.112039,0.130632,0.123511,0.124754,0.128289,0.11966,0.104882,0.099212,0.108692,0.085447,0.104791,0.10183,0.09977,0.102944,0.094519,0.097838,female
0.456026,0.542894,0.2002,0.242986,0.225662,0.330696,0.141339,0.188303,0.129992,0.174419,0.140433,0.225242,0.100584,0.151774,0.094936,0.110786,0.103163,0.145838,0.122997,0.169724,0.084839,0.078024,0.132324,0.074435,0.092868,0.10561,0.124301,0.09073,0.137114,0.079606,female
0.476863,0.522291,0.219842,0.250278,0.23495,0.294522,0.151287,0.187971,0.146937,0.16958,0.15297,0.191009,0.110463,0.148544,0.11062,0.116848,0.112086,0.128953,0.125653,0.146646,0.091402,0.087428,0.125256,0.087405,0.095854,0.101639,0.102887,0.096344,0.123974,0.087664,female
0.469332,0.530232,0.218687,0.2469,0.241159,0.293064,0.156504,0.172523,0.142387,0.175388,0.154623,0.19846,0.11342,0.132139,0.099671,0.122846,0.114348,0.139434,0.129915,0.148139,0.095728,0.088095,0.106992,0.07618,0.101823,0.108111,0.116669,0.100274,0.116841,0.089216,female
0.473055,0.526339,0.222541,0.24457,0.239002,0.293619,0.155366,0.175752,0.145431,0.178053,0.152784,0.192439,0.115165,0.136906,0.104472,0.119282,0.113385,0.139535,0.130024,0.141098,0.095418,0.088711,0.113349,0.082672,0.097883,0.108543,0.113682,0.099031,0.111948,0.088656,female
0.48242,0.516948,0.22344,0.255267,0.238999,0.282029,0.156979,0.187915,0.148398,0.173162,0.155081,0.178309,0.113312,0.14649,0.110916,0.122253,0.114775,0.12355,0.129085,0.139514,0.095705,0.088934,0.122987,0.088437,0.099195,0.1042,0.097693,0.098953,0.114536,0.089285,female
0.478011,0.521405,0.225291,0.251817,0.249562,0.273057,0.160565,0.175154,0.146502,0.177098,0.160685,0.179827,0.117661,0.130421,0.103471,0.12831,0.120005,0.138236,0.134652,0.127106,0.098644,0.0921,0.105958,0.078296,0.107373,0.110505,0.113137,0.105115,0.094846,0.093913,female
0.489833,0.509477,0.239245,0.250256,0.241952,0.268233,0.161646,0.175062,0.162072,0.168098,0.161055,0.171892,0.122208,0.133852,0.118021,0.124837,0.12142,0.127912,0.126209,0.1254,0.099459,0.09646,0.110587,0.094318,0.100123,0.103103,0.10114,0.098461,0.099315,0.096931,female
0.503746,0.495738,0.25619,0.25199,0.245659,0.245931,0.16903,0.171939,0.17564,0.163066,0.167307,0.152886,0.132188,0.13181,0.127526,0.127728,0.128115,0.118136,0.125289,0.109105,0.104759,0.106973,0.107195,0.096851,0.101407,0.09899,0.092014,0.101089,0.087295,0.103353,female
0.475177,0.524593,0.234127,0.240529,0.248196,0.277041,0.160273,0.161321,0.15583,0.176803,0.163026,0.182675,0.120856,0.122112,0.111162,0.121784,0.122026,0.135906,0.129762,0.136342,0.098443,0.095751,0.098725,0.085094,0.098322,0.105973,0.111203,0.102651,0.106921,0.096878,female
0.502444,0.4972,0.266272,0.243722,0.254996,0.234843,0.169735,0.158912,0.184675,0.164346,0.175532,0.146688,0.135596,0.120469,0.133834,0.126894,0.133995,0.119812,0.127824,0.101494,0.105558,0.110562,0.097034,0.101962,0.099342,0.100845,0.093906,0.104286,0.077337,0.109103,female
